,Maker,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
811,N/A,Mercedes-Benz V-Class,Elite,11000000,1950,40,40,RWD (Rear Wheel Drive),V,BS 6,"Front, Transverse",Injection,70,Diesel,1901,5140,1928,MPV,5.0,0,N/A,0,N/A,0,9,0,Ventilated Disc,Ventilated Disc,N/A,N/A,1666,1646,205 / 55 R17,205 / 55 R17,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,163PS@4200rpm,380Nm@2400rpm,Digital,Digital,Digital,Yes,6.0,Leather,Automatic,3200 mm,N/A,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,N/A,Yes,With Remote,N/A,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,N/A,Yes,With Remote,Digital,Automatic,Digital,Yes,N/A,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,"Eco, Sport, Normal, Comfort",N/A,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,All Rows,0,"Driver curtain airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Drive side airbag, Front passenger curtain airbag, Front passenger pelvic airbag, Driver pelvic airbag",Yes,Yes,Yes,Yes,100,0,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,All,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,Yes,Yes,N/A,N/A
812,Audi,Q7,45 Tdi Premium Plus,7221500,2967,60,40,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,75,Diesel,1740,5052,1968,SUV,5.0,93,12.6 km/litre,1475,N/A,2330,8,200,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1679,1691,255/60R18,255/60R18,Electric Power,All Windows,Yes,Smart Key,249PS@4500RPM,600Nm@1500-3000rpm,Digital,Digital,Analog,2,7.0,Leather,Automatic,2994 mm,255/60R18,Yes,4,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",295 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,6.1 meter,Yes,Driver & Front Passenger,Yes,4 Zone climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2925,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,80,0,"Rake, Reach",N/A,N/A,Front and rear sensors with camera,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,Only front,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
813,Audi,Q7,45 Tdi Technology Pack,8021500,2967,60,40,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,75,Diesel,1740,5052,1968,SUV,5.0,93,12.6 km/litre,1475,N/A,2330,8,200,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1679,1691,255/55R19,255/55R19,Electric Power,All Windows,Yes,Smart Key,249PS@4500RPM,600Nm@1500-3000rpm,Digital,Digital,Analog,2,7.0,Leather,Automatic,2994 mm,255/55R19,Yes,4,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",295 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,6.1 meter,Yes,Driver & Front Passenger,Yes,4 Zone climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2925,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,80,0,"Rake, Reach",N/A,N/A,Front and rear sensors with camera,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,Only front,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
814,Audi,Q7,40 Tfsi Quattro Premium Plus,6921500,1984,60,40,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,75,Petrol,1740,5052,1968,SUV,5.0,0,N/A,1168,N/A,2330,8,200,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1679,1691,255/60R19,255/60R19,Electric Power,All Windows,Yes,Smart Key,252PS@4500RPM,370Nm@1600-4500rpm,Digital,Digital,Analog,2,7.0,Leather,Automatic,2994 mm,255/60R19,Yes,4,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",295 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,6.1 meter,Yes,Driver & Front Passenger,Yes,4 Zone climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2925,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,80,0,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,Only front,N/A,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
815,Audi,Q7,40 Tfsi Quattro Technology Pack,7621500,1984,60,40,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,75,Petrol,1740,5052,1968,SUV,5.0,0,N/A,0,N/A,2330,8,200,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1679,1691,255/55R19,255/55R19,Electric Power,All Windows,Yes,Smart Key,252PS@5000-6000rpm,370Nm@1600-4500rpm,Digital,Digital,Analog,2,7.0,Leather,Automatic,2994 mm,255/55R19,Yes,4,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",295 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,6.1 meter,Yes,Driver & Front Passenger,Yes,4 Zone climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2925,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,80,0,"Rake, Reach",N/A,N/A,"Front and rear sensors with camera, Front & rear sensors with 360 degree view",Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,Only front,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,11.68 km/full charge
816,Audi,Q7,45 Tdi Black Styling,8111500,2967,60,40,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,75,Diesel,1740,5052,1968,SUV,5.0,93,12.6 km/litre,1475,N/A,2330,8,200,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1679,1691,255/55R19,255/55R19,Electric Power,All Windows,Yes,Smart Key,249PS@4500RPM,600Nm@1500-3000rpm,Digital,Digital,Analog,2,7.0,Leather,Automatic,2994 mm,255/55R19,Yes,4,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",295 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,6.1 meter,Yes,Driver & Front Passenger,Yes,4 Zone climate control,Yes,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2925,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,80,0,"Rake, Reach",N/A,N/A,Front and rear sensors with camera,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,Only front,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
817,Audi,Q7,40 Tfsi Quattro Black Styling,7711500,1984,60,40,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,75,Petrol,1740,5052,1968,SUV,5.0,0,N/A,0,N/A,2330,8,200,Ventilated Disc,Ventilated Disc,adaptive air suspesion,adaptive air suspesion,1679,1691,255/55R19,255/55R19,Electric Power,All Windows,Yes,Smart Key,252PS@5000-6000rpm,370Nm@1600-4500rpm,Digital,Digital,Analog,2,7.0,Leather,Automatic,2994 mm,255/55R19,Yes,4,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",295 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,6.1 meter,Yes,Driver & Front Passenger,Yes,4 Zone climate control,Yes,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2925,"Driver head airbag, Drive side airbag, Rear passenger head airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,80,0,"Rake, Reach",N/A,N/A,"Front and rear sensors with camera, Front & rear sensors with 360 degree view",Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,Only front,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,11.68 km/full charge
818,Land Rover Rover,Range Evoque Convertible,2.0 Hse Dynamic,6952964,1998,40,40,4WD,In-line,BS IV,"Front, Longitudinal",Injection,0,Petrol,1609,4370,1900,Convertible,5.0,1568,N/A,157,N/A,2013,9,0,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,1621,1629,155/85R18,155/85R18,Electric Power,All Windows,"Yes, with memory",Smart Key,240PS@5500rpm,340NM@1500rpm,Digital,Analog,Analog,Yes,4.0,Leather,Automatic,2660 mm,155/85R18,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"Internal, With Remote",251 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,N/A,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2410,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,Yes,70,0,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,Only front,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
819,Land Rover Rover,Range Velar,2.0 Diesel R-Dynamic S,7246802,1999,40,40,4WD,In-line,BS IV,"Front, Longitudinal",Injection,0,Diesel,1665,4797,2145,SUV,5.0,1568,15.7 km/litre,157,N/A,0,9,0,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,0,0,235/65R17,235/65R17,Electric Power,All Windows,N/A,Smart Key,179PS@4000rpm,430NM@1750-2500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2874 mm,235/65R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",N/A,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,N/A,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,0,"Driver frontal airbag, Front passenger frontal airbag, Front passenger curtain airbag, Rear passenger head airbags",Yes,Yes,Yes,Yes,60,0,"Rake, Reach",N/A,N/A,Rear sensors with camera,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,N/A,N/A,Yes,N/A,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
820,Land Rover Rover,Range Velar,2.0 Petrol R-Dynamic S,7246802,1997,40,40,4WD,In-line,BS IV,"Front, Transverse",Injection,65,Petrol,1665,4797,2145,SUV,5.0,1263,N/A,1263,N/A,0,9,0,Ventilated Disc,Ventilated Disc,McPherson,Integral Coil Spring,0,0,235/65R17,235/65R17,Electric Power,All Windows,Yes,Smart Key,250PS@5500RPM,365Nm@1500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2874 mm,235/65R17,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 Years / 100000 km (whichever comes first),Yes,"Internal, With Remote",N/A,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,N/A,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,N/A,Yes,Driver & Front Passenger,N/A,2 Zone Climate Control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,All Rows,0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Rear passenger head airbags",Yes,Yes,Yes,Yes,60,0,"Rake, Reach",N/A,N/A,Rear sensors with camera,N/A,Yes,N/A,N/A,N/A,Touch Sensitive,Multifunction Steering Wheel,N/A,Yes,Manual Adjustment,Yes,Yes,Yes,Yes,N/A,Yes,N/A,N/A,N/A,Yes,Yes,Yes,N/A,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
821,N/A,Mercedes-Benz E-Class All Terrain,E 220D,7500000,1950,60,40,RWD (Rear Wheel Drive),V,BS 6,"Front, Longitudinal",Injection,80,Diesel,1475,4933,1852,SUV,4.0,0,N/A,1206,N/A,0,N/A,155,Ventilated Disc,Ventilated Disc,"McPhersons axle with coil spring Coil springs, twin-tube gas-filled with SDD/coil springs",Multi link independent suspensions with coil spring Single-tube gas-filled with SDD,1595,1597,245/45 R19,245/45 R19,Electric Power,All Windows,"Yes, with memory",Smart Key,194hp@3800rpm,400Nm@1600-2800RPM,Analog,Analog,Analog,Yes,5.0,Leather,Automatic,3079 mm,245/45 R19,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,Internal,540 litres,Yes,Yes,Yes,Analog,Front & Rear,Yes,Front & Rear,Yes,4th year /with (absolutely no mileage restriction),Yes,Internal,Analog,Manual,Analog,Yes,N/A,Yes,Driver & Front Passenger,Not Applicable,3 Zone climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,0,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,70,0,"Rake, Reach",N/A,Air Conditioner : Standard,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Semi Automatic Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,Yes,N/A,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
822,Volvo,Xc90,D5 Inscription,8790000,1969,40,40,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68,Diesel,1776,4950,2140,SUV,5.0,132,N/A,172,N/A,2962,8,218,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",5Link Suspension with coil spring,1668,1671,235/65R20,235/65R20,Electro-Hydraulic,All Windows,Power seats,Smart Key,225PS@4250RPM,470Nm@1740RPM,Digital,Analog,Analog,Yes,7.0,Leather,Automatic,2984 mm,235/65R20,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,N/A,Yes,Internal,530 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,N/A,Yes,Internal,Digital,Manual,Analog + Digital,Yes,N/A,Yes,Driver & Front Passenger,Yes,4 Zone climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,All Rows,0,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,60,0,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,N/A,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,N/A,N/A,All,N/A,Yes,Yes,N/A,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
823,Volvo,Xc90,D5 Momentum,8090000,1969,40,40,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68,Diesel,1776,4950,2140,SUV,5.0,132,N/A,172,N/A,2910,8,218,Ventilated Disc,Ventilated Disc,"2WD Independent, Coil Spring, Anti Roll Bar 4WD Independent, Torsion bar",Active multi-link independent rear suspension with anti-roll bar,1668,1671,235/65R20,235/65R20,Electro-Hydraulic,All Windows,"Yes, with memory",Remote,225PS@4250RPM,470Nm@1740RPM,Digital,Analog,Analog,Yes,7.0,Leather,Automatic,2984 mm,235/65R20,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,N/A,Yes,"With Remote, Internal",530 litres,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,N/A,Yes,Internal,Digital,Manual,Analog + Digital,Yes,6.1 meter,Yes,Driver & Front Passenger,Yes,4 Zone climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2590,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,60,0,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,N/A,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,N/A,N/A,N/A,N/A,Yes,Yes,N/A,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
824,Volvo,Xc90,T8 Excellence,13124000,1969,40,40,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68,Hybrid,1776,4950,2140,SUV,5.0,5,N/A,0,N/A,2910,8,218,Ventilated Disc,Ventilated Disc,"2WD Independent, Coil Spring, Anti Roll Bar 4WD Independent, Torsion bar",Active multi-link independent rear suspension with anti-roll bar,1668,1671,235/65R20,235/65R20,Electro-Hydraulic,All Windows,"Yes, with memory",Remote,407ps@5700rpm,640Nm@2200rpm,Digital,Analog,Analog,Yes,4.0,Leather,Automatic,2984 mm,21 Inch,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,N/A,Yes,"Internal, With Remote",530 litres,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,N/A,Yes,Internal,Digital,Manual,Analog + Digital,Yes,6.1 meter,Yes,Driver & Front Passenger,Not Applicable,4 Zone climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,Yes,N/A,N/A,Yes,Yes,All Rows,2590,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,60,0,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,N/A,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,N/A,N/A,N/A,Yes,Yes,N/A,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
825,Volvo,Xc90,T8 Inscription,9665000,1969,40,40,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,68,Hybrid,1776,4950,2140,SUV,5.0,0,N/A,172,N/A,2962,8,238,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer",5Link Suspension with coil spring,1668,1671,275/45 R21,275/45 R21,Electro-Hydraulic,All Windows,Power seats,Smart Key,320bhp,240Nm,Digital,Analog,Analog,Yes,7.0,Leather,Automatic,2984 mm,275/45 R21,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,N/A,Yes,Internal,300 litres,Yes,Yes,Yes,Digital,Yes,Yes,Front & Rear,Yes,N/A,Yes,Internal,Digital,Manual,Analog + Digital,Yes,N/A,Yes,Driver & Front Passenger,Yes,4 Zone climate control,N/A,Yes,Yes,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,Yes,Yes,All Rows,0,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,70,0,"Rake, Reach",N/A,N/A,Front & rear sensors with 360 degree view,Yes,Yes,N/A,N/A,N/A,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,N/A,N/A,All,N/A,Yes,Yes,N/A,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
